2057,"Perhaps the voice belongs to one\nof the Roda-- the Great Twin Trees\nof Esteria.","说不定那是来自\n草原的双生树『萝妲』的声音哦。","",
2058,"At one time, humans conversed\nreadily with the Roda Trees,\nmerely by eating their seeds.","以前我曾经听说，吃下萝妲的种子的人，\n可以跟双生的萝妲之树讲话。","",
2059,"Perhaps if you should find and\ningest a #02Roda Tree Seed#00 yourself,\nyou may have a similar experience.","要是你有找到#02萝妲的种子#00，\n说不定就可以听懂它们讲的话。","",
2060,"<!empty>","","",
2061,"<!empty>","","",
2062,"There are six Books of Ys.","伊苏之书一共有六册...","",
2063,"The remaining three are all\nhidden within #02Darm Tower.","剩下的三本一定就在#02达姆之塔#00。","",
2064,"The Devil's Tower, they call it.\nIt dates back as far as the shrine.","那地方可是跟神殿并列的\n古老遗迹呀。","",
2065,"If you go there, I recommend you\nspeak with my son, #02Goban.#00 He should\nbe able to show you the way in.","你可以去找我儿子#02古邦#00帮忙\n打开塔的入口。","",
2066,"You are an accomplished swordsman.","你已经是能够独当一面的剑士了。","",
2067,"Indeed, you are the hero that Sara\nforesaw. The legendary brave soul.\nI commend you for coming so far.","莎拉所预言的剑士啊...\n难得你能够有这样的成长。","",
2068,"<!empty>","","",
2069,"I'm certain that you will be all\nright, even in the Devil's Tower.","以你的能力，就算进入那个『恶魔塔』\n一定也不会有问题。","",
2070,"...Darm is an old word for devil,\nyou see.","达姆在古语中\n是『魔』的意思。","",
2071,"You must remain focused within the\ntower. Pay attention to all of your\nsenses, and do not drop your guard!","在那个塔中，你所知道的常识\n很可能完全不适用。你要有这心理准备。","",
2072,"Follow your instincts, as well.\nIf something looks like a trap,\nit probably is!","切记，所有行动都要谨慎再谨慎。","",
2073,"<!empty>","","",
2074,"<!empty>","","",
2075,"<!empty>","","",
2076,"Adol, have you listened to\nReah play her harmonica yet?","亚特鲁先生，你有听过\n蕾雅吹口琴吗？\n","",
2077,"When I heard its music echoing\nacross the countryside, I suddenly\nfelt pangs of...nostalgia?","我发现我好像...\n以前曾经听过那个声音...\n","",
2078,"I was absolutely elated. I've never\nfelt so happy before!","怎么讲，感觉非常的怀念...。","",
2079,"<!empty>","","",
2080,"Jeba has been teaching me\nmany things since my arrival\nhere in Zepik.","最近洁瓦婆婆\n教了我很多事情哦。","",
2081,"Mixing herbs... Fortunetelling...\nThe culture and history of\nEsteria, too...","像是药草的调配方法呀...\n占卜的方法呀...\n艾斯塔里亚的文化与历史等等。","",
2082,"Every day makes me feel\ncomplete.","我觉得每天都过得好充实。","",
2083,"All my fears and reservations\nfrom my long imprisonment have\nvanished into thin air.","之前在神殿的时候连自己是谁都不知道，\n不安的情绪压得我几乎崩溃...","",
2084,"...Well, almost all. The truth still\npetrifies me...","...一想到那件事，心里都还有点惧怕。","",
2085,"Whenever I get particularly scared,\nthough, I just think about when you\ntook my hand and led me to safety...","那时候...\n幸亏亚特鲁先生拉住我的手...","",
2086,"You taught me courage, Adol.","给予了我勇气...","",
2087,"<!empty>","","",
2088,"Thanks to you, I've been able\nto look ahead, without ever\nfeeling I must also look back.","我才能向前迈进。","",
2089,"<!empty>","","",
2090,"I don't...really know if any of\nthis means anything to you.","我并不知道...亚特鲁先生\n正在为什么事而忙。\n","",
2091,"I won't ask you not to go. But...\njust promise me one thing.","所以我也不敢求你不要走。\n我只希望...你能跟我做一个约定。","",
2092,"Come back safely...","...你一定要平安无事...","",
2093,"<!empty>","","",
2094,"...So that I may see you again.","然后...一定要来看我哦。","",
2095,"Please continue to do your utmost\nfor this wonderful land. I will\nalways be here, waiting for you...","亚特鲁先生，你要加油哦。\n我一直在这里等着你哦...","",
2096,"<!empty>","","",
2097,"<!empty>","","",
2098,"<!empty>","","",
2099,"Which shall I read?","要看哪一章？","",
