1751,"<!empty>","","",
1752,"<!empty>","","",
1753,"<!empty>","","",
1754,"Where did I get hurt, you\nask? In my own home, that's\nwhere! I was attacked!","你问我是在哪里受伤的？\n我只是待在家里就被莫名奇妙的攻击啦！","",
1755,"<!empty>","","",
1756,"<!empty>","","",
1757,"He hit me from behind, so\nI didn't see his face...but\nI'll bet anything it was one\nof those damned thieves.","我是被人从背后殴打的，\n当然也就没看到脸了...\n不过我很笃定，一定是传说中的盗贼没错！","",
1758,"And he stole the silver shield\nthat's been in my family for\ncountless generations...","竟然把代代相传的东西\n银色之盾给盗走...。","",
1759,"I had it tucked away in a\ncorner of my old storeroom.\nProbably wasn't worth much,\nbut even so, it's the idea!","不过那东西过去一直被扔在\n仓库的一角没人整理，\n照理来说应该不是值钱的东西...","",
1760,"First demons, then thieves...\nThere's no peace around here\nanymore!","先是魔物，现在又来盗贼...\n世界变得越来越危险了。","",
1761,"<!empty>","","",
1762,"That shield... It's the\none that was stolen from\nmy house!","那个正是我们家失窃的盾牌...。","",
1763,"<!empty>","","",
1764,"What's that? It was down in\nthe depths of the old shrine?\nHow the hell'd it get there?!","...你说什么，\n被藏在神殿的地下？\n怎么会有这么离奇的事呀...","",
1765,"...","......","",
1766,"Well, you seem like you're\ngetting good use out of it.\nKeep it, man. I don't need it.","唷，年轻人，你若不嫌弃，\n就继续使用那个盾牌？","",
1767,"<!empty>","","",
1768,"Actually, it almost feels like\nthe reason I've been holding on\nto it all this time was so I\ncould give it to you...","不知为什么，我总有种感觉，\n那东西是为了交到你的手中，\n才在我家流传下来...","",
1769,"<!empty>","","",
1770,"<!empty>","","",
1771,"Better it be used to its full\npotential than collect dust\nin an old storage closet,\nafter all!","与其让盾牌摆在我家仓库蒙尘，\n还不如留在你的手中来得恰当。","",
1772,"<!empty>","","",
1773,"Indeed... I'd even say it\nsuits you. Brings out the\ncolor in your eyes!","确实如此...\n我甚至会说它很适合你。\n显得你眼眸中的颜色更加鲜艳。","",
1774,"<!empty>","","",
1775,"<!empty>","","",
1776,"The wild dogs out in the field\nare called Rhebolls. They're\nextremely fast, so take heed\naround them.","草原的野狗『利伯鲁』\n跑的速度很快，对它要小心一点。","",
1777,"<!empty>","","",
1778,"<!empty>","","",
1779,"I got surrounded by a whole\nherd of them-- which is how\nI came to be in this state!","我就是被它们包围，变成了这副样子。","",
1780,"I managed to slip away and run\nto the big tree in the field.\nFor some reason, the Rhebolls\nturned back at that point.","不过...当我逃到\n草原上的大树附近时，\n那些利伯鲁就停下来不追了。","",
1781,"As a result, I'm still alive,\nand not TOO much worse for the\nwear. But I do wonder what it\nwas that drove them away...","要不是这样，恐怕就不只是受伤而已了。\n我实在搞不明白，那到底是怎么回事...？","",
1782,"Either way, I owe my life\nto that tree. Or something\nin the air around it. Or\nperhaps just divine mercy!","唉，不管怎样，\n我能活着都是多亏了那棵树...\n或者是它周围空气中的什么东西...\n也或者是神灵的怜悯！\n","",
1783,"<!empty>","","",
1784,"Mrmmm...hrrmmm...","嗯嗯嗯嗯...呼噜噜...","",
1785,"<!empty>","","",
1786,"...","......","",
1787,"The pikkards...\nYou must...double...\ndown...","嘿嘿嘿，伤脑筋...","",
1788,"...",".........","",
1789,"Zzzz...","斯-斯-...","",
1790,"<!empty>","","",
1791,"Hoooo....mmmmm....","嗯--、唔--...","",
1792,"<!empty>","","",
1793,"...Save me...\nThis is no puppy...\n...It's a...Rheboll...!","救命呀...野狗，利伯鲁来啦...","",
1794,"...","......","",
1795,"*snore*","呼噜噜...","",
1796,"<!empty>","","",
1797,"<!empty>","","",
1798,"Who...are you...?","你...你是谁...？","",
1799,"Adol introduced himself and explained\nhis reason for coming to the shrine.","\n亚特鲁报出自己的姓名，\n并说明来到神殿的目的。","",
