1009,"Here's what I have\nto offer.","目前这里有的，\n大致就是这些。","今あるのは、\nこんなところだな。",
1010,"Sapphire Ring","蓝宝石戒指","サファイアの指輪",
1011,"Wing","回归之翼","ウィング",
1012,"Mirror","魔法镜","ミラー",
1013,"Cancel","什么都不买","何も買わない",
1015,"Wouldn't this sapphire be\ngreat to give your girlfriend?\nI bet she'd be thrilled!","把这个蓝宝石\n送给女朋友怎么样？\n她一定很开心哦。","こんなサファイアを\n彼女にプレゼントしてやったらどうだ？\nきっと大喜びだろうよ。",
1017,"Wouldn't this sapphire be great\nto give your girlfriend? If you\nbuy it now, I'll cut you a deal.","把这个蓝宝石\n送给女朋友怎么样？\n你要买我就算你便宜。","こんなサファイアを\n彼女にプレゼントしてやったらどうだ？\n今なら安くしておくぜ。",
1018,"Oh-ho-ho... You're a clever one!","呵呵呵，我实在是输给你了。","ククク、あんたには、かなわねえなあ。",
1020,"That'll be#02\n1000 Gold.","#021000>4Gold#00>4啦。","#021000>4Gold#00>4だ。",
1021,"Buy","买","買う",
1022,"Cancel","不买","買わない",
1024,"How does#02 900\nGold#00 sound?","#02900>4Gold#00>4。","#02900>4Gold#00>4でどうだ。",
1028,"Oh-ho-ho, thank you...","呵呵呵，谢谢惠顾。","ククク、毎度あり。",
1029,"You don't have enough. Sorry,\nbut I've a business to run.","你的钱不够哦。\n抱歉，一毛钱都不可以少。\n毕竟这可是在做生意。","金が足りないぞ。\n悪いが、びた一文まけられないね。\nこっちも商売だからなぁ。",
1036,"You won't buy it?","不买吗？","買わないのかい？",
1037,"...Are you daft?!","...你是来玩人的吗？","……あんた、ひやかしかい？",
1038,"...","......","…………。",
1039,"Oh-ho, I see how it is, then.\nYou negotiate well, my friend!","...呵呵呵，我实在是输给你了。","……クックッ、あんたには負けたよ。",
1040,"You see, in business, there's cost,\nand then there's market price...","每样东西都是有它的市场行情的。","ものには、相場ってものがあるんでねえ。",
1042,"This is a strange one. If you use\nit, it'll warp you back to town\nfrom anywhere in the land.","这是很神奇的物品哦，\n不管在多远的地方，都能瞬间回到城镇里面。","こいつは不思議な品物でな。\nどこにいても一瞬でこの町に戻って来られるんだ。",
1044,"This is a strange one. If you use\nit, it'll warp you back to town\nfrom anywhere. And it's on sale!","这是很神奇的物品哦，\n不管在多远的地方，都能瞬间回到城镇里面。\n怎样？要买的话可以算你便宜。","こいつは不思議な品物でな。\nどこにいても一瞬でこの町に戻って来られるんだ。\nどうだい、安くしとくよ。",
1045,"Oh-ho-ho... You're a clever one!","呵呵呵，我实在是输给你了。","ククク、あんたには、かなわねえなあ。",
1047,"That'll be#02\n200 Gold.","#02200>4Gold#00>4啦。","#02200>4Gold#00>4だ。",
1048,"Buy","买","買う",
1049,"Cancel","不买","買わない",
1051,"That'll be#02\n180 Gold.","#02180>4Gold#00>4怎么决定。","#02180>4Gold#00>4でどうだ。",
1054,"You've already got one! And my\ngoods are meant only for those\nwho truly need them...","上次卖给你的那个\n好像还可以用哦。","前に売ったやつが\nまだ使えるみたいだな。",
1061,"Oh-ho, I see how it is, then.\nYou negotiate well, my friend!","...呵呵呵，我实在是输给你了。","……クックッ、あんたには負けたよ。",
1063,"This mirror has the power to freeze\nmonsters in time, but it's delicate.\nUse it too often, and it'll shatter.","这镜子有停止魔物的动作的力量。\n这可是很贵重要的宝物。\n因为它用过几次之后就会坏掉。","この鏡には、魔物の動きを止める力がある。\nきっと重宝するはずさ。\n何回も使うと割れてしまうがね。",
1065,"This mirror has the power to freeze\nmonsters in time, but it shatters\nwith overuse. It is on sale, though!","这镜子有停止魔物的动作的力量。\n这可是很贵重要的宝物。\n怎么样，要的话可以算你便宜。","この鏡には、魔物の動きを止める力がある。\n何回も使うと割れてしまうが、重宝するはずさ。\nどうだい、安くしとくよ。",
1066,"Oh-ho-ho... You're a clever one!","喔-呵呵...你真聪明！","ククク、あんたには、かなわねえなあ。",
1068,"That'll be#02\n500 Gold.","#02500>4Gold#00>4啦。","#02500>4Gold#00>4だ。",
1069,"Buy","买","買う",
1070,"Cancel","不买","買わない",
1072,"That'll be#02\n450 Gold.","#02450>4Gold#00>4。","#02450>4Gold#00>4でどうだ。",
1081,"Oh-ho, I see how it is, then.\nYou negotiate well, my friend!","...呵呵呵，我实在是输给你了。","……クックッ、あんたには負けたよ。",
1096,"What do you wish\nto sell me?","你想卖什么啊？","何を売りたい？",
1097,"Ruby","红宝石","ルビー",
1098,"Necklace","项链","ネックレス",
1099,"Golden Vase","金之台座","金の台座",
1100,"Don't sell anything","什么都不卖","何も売らない",
1102,"This is a beautiful ruby. It's very\nlarge, and quite rich in color.","这个红宝石难得一见啊。\n这么大颗，上面的装饰也很美。","これは見事な紅玉だ。\n大粒だし、装飾もきれいだ。",
1104,"This is a beautiful ruby. It's very\nlarge, and quite rich in color.\nI'll pay you a handsome sum for it!","这个红宝石难得一见啊。\n这么大颗，上面的装饰也很美。\n我可以跟你高价收购。","これは見事な紅玉だ。\n大粒だし、装飾もきれいだ。\nあんたなら特別に高く買ってやるよ。",
1105,"Oh-ho-ho, you have an eye\nfor value, I see!","呵呵呵，看来你对这东西的价值还是挺内行的。","ククク、あんたは物の価値がわかるやつのようだ。",
1107,"I'll give you#02\n1200 Gold#00 for it.","#02我以1200>4Gold#00>4的价格\n买下来怎么样？","#021200>4Gold#00>4で\n買い取ろう。",
1108,"Sell","卖","売る",
1109,"Don't sell","不卖","売らない",
1111,"I'll buy it\nfor#02 1320 Gold.","#021320>4Gold#00>4的价格\n买下了。","#021320>4Gold#00>4で\n買い取ってやるよ。",
1113,"Oh-ho... Thank you.","呵呵...谢谢啦。","クク……ありがとうよ。",
1120,"You won't sell it?","不卖吗？","売らないのかい？",
1121,"...Are you daft?!","...你是来这里玩人的吗？","……あんた、ひやかしかい？",
1122,"...","......","…………。",
1123,"Hoo, you drive a hard bargain,\ngood sir!","...呵呵，你很会做生意。","……クックッ、売り上手だなあ。",
1124,"I can't give you a better deal\nthan this. Take it or leave it!","不管你再怎样黏人都没用，不可能更高了。","粘られてもこれ以上は出せねえな。",
1126,"This is a not a high-end necklace.\nIts jewels are tiny, and there are\na great many nicks and cuts.","这么破旧的项链。\n宝石颗粒也小，磨损又严重。","ずいぶんと古ぼけだネックレスだな。\n石も粒が小さいし、傷も多い。",
1128,"This is a not a high-end necklace.\nIt's cheap, and damaged to boot!\nStill, not saying I won't buy it...","这么破旧的项链。\n宝石颗粒也小，磨损又严重。\n不过看在你的面上，我就破例高价收购了。","ずいぶんと古ぼけだネックレスだな。\n石も粒が小さいし、傷も多い。\nだが、あんたなら特別に高く買ってやるよ。",
1129,"Oh-ho-ho, you have an eye\nfor value, I see!","呵呵，你对这东西的价值还挺内行的嘛。","ククク、あんたは物の価値がわかるやつのようだ。",
1131,"I'll buy it\nfor#02 500 Gold.","#02你觉得500>4Gold#00>4的价格可以的话，\n我就买下来。","#02500>4Gold#00>4でよければ\n買い取ってやる。",
1132,"Sell","卖","売る",
1133,"Don't sell","不卖","売らない",
1135,"I'll buy it\nfor#02 550 Gold.","#02550>4Gold#00>4的价格可以的话，\n当然可以买下来。","#02550>4Gold#00>4でよければ\n買い取ってやる。",
1143,"Hoo, you drive a hard bargain,\ngood sir!","...呵呵，你真会做生意。","……クックッ、売り上手だなあ。",
1146,"Wh-where... Where did you get\nthis vase?!","这、这个台座是...\n以前交换所被偷走的东西！\n怎么会在你手上呢？","こ、この台座は……\nどうしてあんたが持っている？",
1147,"It was in the pond...? Probably\nthere for a reason! Still...I'm\nextremely grateful you found it.","你发现的时候是沉在池底的吗...\n这个台座有些不为人知的秘密。\n不管怎样，多谢你帮我找到了它。","池の中に沈んでいたのか……\nこの台座は少々、わけありでね。\nいや、よく見つけてくれたな。",
1148,"It was in the pond...? Ah, well,\neither way, I'm just glad you\nfound it!","你发现的时候是沉在池底的吗...\n不管怎样，多谢你帮我找到了它。","池に沈んでいたのか……\nいや、よく見つけてくれたな。",
1150,"Wh-where... Where did you get\nthis vase?!","这、这个台座是...\n以前交换所被偷走的东西！\n怎么会在你手上呢？","こ、この台座は……\nどうしてあんたが持っている？",
1151,"It was in the pond...? Hoo, I am\nquite grateful to you for finding\nit. And from you, I will buy it!","你发现的时候是沉在池底的吗...\n不管怎样，多谢你帮我找到了它。\n为了以示答谢，我会出高价向你买下来的。","池に沈んでいたのか……\nいや、よく見つけてくれたな。\nあんたなら、色をつけて買い取らせてもらうよ。",
1152,"Oh-ho-ho, you have an eye\nfor value, I see!","呵呵呵，你还真是个内行人啊。","ククク、あんたは物の価値がわかるやつのようだ。",
1154,"I'll buy it\nfor#02 2000 Gold.","#022000>4Gold#00>4的价格\n让我买下吧。","#022000>4Gold#00>4で\n買い取らせてくれ。",
1155,"Sell","卖","売る",
1156,"Don't sell","不卖","売らない",
1158,"I'll buy it\nfor#02 2200 Gold.","#022200>4Gold#00>4的价格\n让我买下吧。","#022200>4Gold#00>4で\n買い取らせてくれ。",
1166,"Hoo, you drive a hard bargain,\ngood sir!","...呵呵，你真的很会做生意。","……クックッ、売り上手だなあ。",
1167,"You don't have a single thing\nI'd want to purchase. My sincere\napologies, friend.","嗯，没什么我想要的东西呀。","ふむ、こちらが欲しい物は無さそうだ。",
1169,"Ah, welcome!","哦，欢迎光临！","おう、いらっしゃい！",
1171," What will you do?","要做什么？","どうしますか？",
1172,"Speak to shopkeeper","跟店老板讲话","店主と話す",
1173,"Buy weapons","买武器","武器を買う",
1174,"Leave","离开商店","店を出る",
1182,"I've got some very good swords\nhere. The same kinds the militia\nmembers use.","你的那把剑不错哦。\n是巴尔巴多的自卫队在使用的吗。","なかなか良い剣を持ってるな。\nバルバドの自警団で使ってるものか。",
1184,"But, I've also got even better\nswords, for REAL combat. Why not\ntake a peek?","不过我们店里\n有更适合实战使用的剑哦。\n不忙的话你可以来看看。","でもウチの店には、\nもっと実戦向きの剣が置いてあるぜ。\nよかったら、覗いていってくれよ。",
1187,"I've been wanting to get my hands\non a Talwar for a long time. And it\ncan be yours, too, for a price!","塔瓦弯刀终于有货了。\n怎么样，你要不要买呢？","やっとTALWARLを入手できたぜ。\nよかったら、買っていかないか？",
1188,"You have to be careful when\nfighting monsters. Never approach\nthem head-on; that's suicide!","不管你拿的剑再好，\n正面挑战凶恶的魔物\n都等于是自杀行为。","いくら優れた剣を持っていたって\n凶悪な魔物に、正面から挑むのは\n自殺行為ってものだ。",
1189,"If you strike from the side or\nthe back, even the toughest enemy\ncan be taken down easily.","应该绕到它的背后，瞄准要害攻击。\n这么一来才有胜算。","背後や横に回りこんで、急所を狙うんだ。\nそうすれば、こちらにも勝ち目がある。",
1192,"That sword... That curved blade...\nIt's from the far east, no?","那把长剑是...\n太吃惊了，那不是东方的弯刀吗！","その長剣は……\n驚いたな、東方の湾曲刀じゃないか！",
1193,"You rarely see such swords around\nhere. Where ever did you find it?","这可是很难遇见的东西。\n你是在哪里得到手的？","滅多にお目にかかれる物じゃない。\nどこで手に入れたんだ？",
1194,"A curved sword has to be handled\ndifferently from a normal one...\nbut I think you'll do just fine.","弯刀跟普通的剑不一样，\n非常难使用。不过...我看你应该是没有问题。","湾曲刀は、普通の剣とは違って\n扱いが難しいが……あんたなら大丈夫そうだ。",
1197,"Wh-what is this sword? I've never\nseen a blade that shines like this\nbefore!","这把剑是怎么回事！？\n刀身的部份会隐隐发光！","な、なんだこの剣は！？\n刀身が、うっすらと輝いてるじゃないか！",
