1248,"They say the best defense is a good\noffense, but if the situation gets\nugly, offense won't matter one whit.","有人说『攻击是最大的防御』，\n不过万一被大群魔物包围，还不是一样没辙吗？","",
1249,"Hmm...I believe that with the silver\nshield, you'd be afforded some\nmeasure of divine protection.","嗯...那个白银之盾\n有得到神圣的庇护之力。","",
1250,"That's what the ancient writing\ncarved upon it seems to indicate.","表面刻的古代文字\n写的应该是祝福之语吧。","",
1251,"...This is truly splendid equipment.","...多么令人着迷的铠甲啊。","",
1252,"It's made of hammered silver, yet\nremains strong as can be.","看来似乎是以白银打造的，不过，\n这样并不影响它的强度。","",
1253,"And a blessing is carved amongst\nthe other decorations.","祝福之语很巧妙地刻入\n在装饰的浮雕之间。","",
1254,"The workmanship on this piece...\nis astounding!","这简直是鬼斧神工的技艺啊...！","",
1255,"<!empty>","","",
1256,"Which armor\nwould you like?","你想要哪一个铠甲？","",
1257,"Chain Mail","锁链甲","",
1258,"Plate Mail","金属板甲","",
1259,"Reflex","反射皮甲","",
1260,"Cancel","什么都不买","",
1261,"It's made of knitted chain. Easy to\nmove around in, and well ventilated\nso as not to slow-cook its wearer.","锁链甲是用锁链编织而成的铠甲。\n轻巧便于活动，\n而且穿起来透气，不会闷热。","",
1262,"<!empty>","","",
1263,"How does#02 400\nGold#00 sound?","#02400>4Gold#00>4怎么样？","",
1264,"Buy","买","",
1265,"Cancel","不买","",
1266,"<!empty>","","",
1267,"<!empty>","","",
1268,"The one you bought earlier should\nstill suffice. My wares do not wear\ndown so easily!","对了，这个以前你买过。\n我们卖的商品都很坚固，\n照理来说应该还能继续使用。","",
1269,"<!empty>","","",
1270,"Thank you. Use it well.","谢谢。\n请爱惜使用。","",
1271,"You don't have enough. Perhaps you\nshould look at our less expensive\nwares. I believe they would suffice.","好像超出你的预算了。\n建议你不要勉强购买，\n先买便宜的装备比较好。","",
1272,"The plate mail is made of numerous\ninterlocking metal plates. Heavy,\nbut it offers unparalleled defense.","这个金属板甲是\n用金属板组合起来的铠甲。\n穿戴起来很笨重，但是防御力特别优异。","",
1273,"<!empty>","","",
1274,"How does#02 2000\nGold#00 sound?","#022000>4Gold#00>4怎么样？","",
1275,"Buy","买","",
1276,"Cancel","不买","",
1277,"<!empty>","","",
1278,"<!empty>","","",
1279,"The reflex armor is the crowning\njewel of my inventory. It's a light\nleather armor treated with resin.","反射皮甲是我们的杰出商品。\n这是表面以特殊树脂做加工处理的皮甲。\n重量轻，硬度却在钢铁之上。","",
1280,"<!empty>","","",
1281,"It's#02 5000 Gold.\n#00Nothing less.","","",
1282,"Buy","买","",
1283,"Cancel","不买","",
1284,"<!empty>","","",
1285,"<!empty>","","",
1286,"<!empty>","","",
1287,"Which shield\nwould you like?","你想要哪一个盾牌？","",
1288,"Small Shield","小盾","",
1289,"Middle Shield","中盾","",
1290,"Large Shield","大盾","",
1291,"Cancel","什么都不买","",
1292,"The small shield is made of\nreinforced wood. It's light\nand easy to use.","小盾是以\n质地坚硬的木材以钉子补强制造的盾牌。\n重量轻，很容易使用哦。","",
1293,"<!empty>","","",
1294,"How does#02 700\nGold#00 sound?","#02700>4Gold#00>4怎么样？","",
1295,"Buy","买","",
1296,"Cancel","不买","",
1297,"<!empty>","","",
1298,"<!empty>","","",
1299,"The middle shield is made with\nleather wired into the frame. It's\nlight, and protects splendidly.","中盾是以皮革为材料，\n插入铁丝加工制成的盾牌。\n除了重量轻以外，强度也不可小看。","",
