2771,"#03Your efforts to acquire the Books\nof Ys have been truly impressive.\nI salute you.","#03你能够搜集到那么多本伊苏之书。\n值得奖励一番。","",
2772,"#03But in unlocking the secrets\ncontained therein, you have\nbrought my plan full circle.","#03但是，让你解开隐藏在伊苏之书的谜题的话，\n我的计划就会前功尽弃。","",
2773,"#03Upon your death here today, the\nname of Dark Fact shall be seared\ninto the pages of history!","#03为了让全世界的人知道『达尔克·法克特』之名，\n我必须请你死在这里。","",
2774,"<!empty>","","",
2775,"#03Your efforts shall all be in vain.\nWith your final breath, you will\ncurse your weaknesses!","#03这点程度的力量就敢来挑战我...\n你就诅咒自己的软弱无力，乖乖受死吧。","",
2776,"#03When the six Books are gathered, a\ngreat power shall be revealed...but\nsadly, you are not fated to see it!","#03六本书聚齐时，将产生伟大的力量。\n...可惜你永远见不到那个时刻！","",
2777,"Adol found the last Book of Ys in\nthe folds of Dark Fact's cape.","从男子的斗蓬中找到最终章。","",
2778,"When Adol held all six books, a\npowerful white light filled his\nvision, and a great feeling of\nserenity overtook him.","亚特鲁将六本书重迭在一起，\n耀眼的光芒流泻而出溢满整个空间，\n四周逐渐被柔和与安祥所包围。","",
2779,"The instant Adol touched\nthe door, a searing pain\nshot up his arm.","碰到门的瞬间，手腕闪过一阵剧痛。","",
2780,"Line cut from PC88 version","88版淘汰的台词","",
2781,"That girl you rescued from the\nshrine... She is written of in the\nVolume Gemma as a Goddess of Ys,\nwho has slept underground for many\nhundreds of years to keep the\nmonsters at bay...","我就告诉你一件事当做你死前最后的践别礼。\n你在神殿救出的女孩，\n是洁玛之章记载的伊苏国的女神。\n她被恶魔封印，\n几百年来一直本地下沉眠。\n","",
2782,"As I broke the seal on the monsters,\nshe too was awakened from her sleep.\nBut she has lost all memory of the\nera of Ys! All that now remains is\nto kill you, and then she and her\npower will be MINE. Let us begin!","由于我解开了恶魔的封印，\n他才从长眠中苏醒过来。\n不过她已经失去了\n伊苏时代的记忆。\n杀死你之后，我就接受那个女孩做\n我的女人。\n那么，你可以准备接招了！","",
2783,"Silver light began to spill\nforth from the tree's roots.","树的根部逸出银色的光芒。","",
2784,"South - Minea - 200 Melye\nNorth - Zepik Village - 9 Krimelye\n        Rastin Village - 7 Krimelye","南 >2米内亚<2        200美拉伊\n北 塞皮克村>1     9克里美拉伊\n   <1拉斯提尼矿山  <17克里美拉伊","",
2785,"North - Zepik Village - 7 Krimelye\n        Rastin Mine - 5 Krimelye\nSouth - Minea - 3 Krimelye","北 塞皮克村>2     7克里美拉伊\n   <2拉斯提尼矿山  5克里美拉伊\n南 >1米内亚>1        3克里美拉伊","",
2786,"↑ To Rastin and Zepik Villages","↑ 塞皮克村·拉斯提尼村方面","",
2787,"East - Zepik Village - 3 Krimelye\nNorthwest - Rastin Mine - 500 Melye\nSouth - Minea - 7 Krimelye","东   <4塞皮克村>1     3克里美拉伊\n西北 拉斯提尼矿山  500美拉伊\n南   <3米内亚        7克里美拉伊","",
2788,"North - Zepik Village - 2 Krimelye\nWest - Minea - 8 Krimelye\n       Rastin Mine - 2 Krimelye","北 塞皮克村     >12克里美拉伊\n西 >1米内亚<1        8克里美拉伊\n   <2拉斯提尼矿山  2克里美拉伊","",
2789,"→ Zepik Village","→ 塞皮克村","",
2790,"West  - Minea Gate - 750 Melye\nSouth - Barbado Port - 5 Krimelye","西 米内亚城门 750美拉伊\n南 <2巴尔巴多港<1 5克里美拉伊","",
2791,"↑ Minea Gate\n  Just Ahead","↑ 米内亚城门\n <3*注意脚下","",
2792,"↑ To Rastin Mine","↑ 拉斯提尼矿山\n","",
2793,"Militia Headquarters","自卫队办公室","",
2794,"Armory","武器仓库","",
2795,"It's locked.","好像锁住了。","",
2796,"The keyhole seemed to spiral into\nthe door. A sense of dread spilled\nthrough it from the other side.","上面有个形状歪曲的钥匙孔。\n里面好像有某种气息。","",
2797,"Adol used the Shrine Key.","使用神殿之钥了。","",
2798,"The cell is locked, but does\nnot appear empty.","上锁的牢房。\n里面好像有什么在。","",
2799,"Adol used the Prison Key.","使用牢房之钥了。","",
