1864,"My grandmother Jeba lives in\nthe village at the bottom of\nthe mountain.","我的奶奶洁瓦就住在山麓的村庄里。","",
1865,"<!empty>","","",
1866,"<!empty>","","",
1867,"Oh, you know her already? Well,\nthen what are you doing here?!","...什么，你说你知道她？\n这样事情就好办了。\n去跟她说明情况，给那女孩休息吧。","",
1868,"Get that girl to my grandmother's\nhouse in Zepik Village, before she\nhas a heart attack or something!","你还慢吞吞的做什么。\n快把人带过去啊！不要有什么三长两短了！","",
1869,"<!empty>","","",
1870,"Oh, my, welcome to our\noh-so-humble abode.","哦，欢迎光临我们这个破地方。","",
1871,"But miss, have\nyou not heard?","我说这位小姐呀。\n你没有听说过吗？","",
1872,"This is a place of ill\nrepute. A den of thieves.","这里可是恶盟昭彰的盗贼碉堡哦。","",
1873,"<!empty>","","",
1874,"Pretty thoughtless to bring\na girl like you to a place\nlike this. Wanna ditch the\nzero, and go grab a drink?","别管那个把你带入险境的薄情的小兄弟，\n来跟我喝杯茶聊聊天，\n怎么样呀？","",
1875,"<!empty>","","",
1876,"Leave your money and your\ngirl, and get out. Now!","把钱跟女人留下，滚蛋！","",
1877,"...I'm not serious, but what\nif I were? Not like you could\ndo anything about it!","要是遇到这样的事怎么办呀？\n你也太没有防备了。","",
1878,"<!empty>","","",
1879,"Lucky for you, we only\nantagonize the filthy\nrich. Emphasis on filthy.","放心啦。\n我们只挑黑心的有钱人下手。","",
1880,"...","......","",
1881,"I...I'm all right...Adol...","我没事的...亚特鲁先生。","",
1882,"I'm just tired, that's all...","我只是有点累了而已...\n","",
1883,"Don't...worry...about me...","请你...不要在意...","",
1884,"Feena lapsed into unconsciousness.\nAdol felt her forehead, and confirmed\nthat she had a fever.","菲娜\n闭上眼睛失去了意识。\n摸她的额头，非常的烫。","",
1885,"Luckily, Jeba's house\nwas very close.","幸好洁瓦的家就在附近。","",
1886,"Adol gently lifted Feena over\nhis shoulder, and promptly\ncarried her to Jeba's.","亚特鲁背起菲娜，\n奔向洁瓦家。","",
1887,"...She's sleeping well.","...睡得很熟的样子。","",
1888,"The medicine should help. Add a\ngood night's rest, and she should\nbe fine by morning.","药力开始生效了，\n睡了一晚之后应该会恢复元气吧。","",
1889,"Still... No matter how you look at\nit, it's a very strange story.","不过...这件事越听越觉得不可思议呀。","",
1890,"<!empty>","","",
1891,"The sacred inner sanctum, sealed\nunder the shrine for so long,\nbecoming home to monsters...","长期以来一直被封印的地下圣域，\n竟然不知不觉中成为魔物的巢穴...","",
1892,"And a girl imprisoned there,\nno less! So much of this simply\ndoesn't add up...","而那个女孩，\n又一直被囚禁在圣域里面...\n嗯...让人搞不明白的事情还真多呀。","",
1893,"<!empty>","","",
1894,"<!empty>","","",
1895,"The medicine seemed to have kicked\nin. Feena's breathing was steady,\nand her fever had subsided.","不知是不是药力的作用，\n菲娜睡得很沉，\n呼吸也平稳多了...","",
1896,"Don't you worry, I'll take good\ncare of her.","我会为你照顾那孩子的。","",
1897,"She'll be up and about soon\nenough, good as new!","不用担心了。\n再过不久她自然会清醒过来。","",
1898,"<!empty>","","",
1899,"<!empty>","","",
