1455,"Hey, you! Stop right there!","喂！停下来！","コラッ、ちょっと待ちなさい！",
1458,"Kids like you should stay\nindoors! It's dangerous out\nhere! Where are your parents?!","小孩子不可以出去外面。\n爸爸妈妈没有这样跟你说吗？","子供は外に出ちゃダメだって\nお父さんやお母さんに言われてるだろう？",
1459,"...","......","…………。",
1460,"...Well, you don't look\nTHAT young, I guess...","...啊？","……あれ？",
1461,"Sorry. I don't mean\nto be a nag.","抱歉，失礼了。","こ、こりゃ申し訳ない。",
1462,"Shouldn't be addressing\nyou like you're 3 years\nold or something.","真的很不好意思，\n不小心把你当成小孩子。","いくら何でも、\n君を子供扱いしたら失礼だよな。",
1463,"Still, can't say I\nrecognize you. Are\nyou from Barbado?","没见过你哦，你是从巴尔巴多来的吗？","見かけない顔だけど、バルバドから来たのかい？",
1464,"The lands outside are\nteeming with monsters.\nYou'd be better off\nin Minea.","前方出没的魔物很多，\n不要冒险，进到米内亚城内比较安全。","ここから先は魔物だらけだ。\n無理せずに、ミネアに寄った方がいいよ。",
1466,"My big brother was a miner,\nbut he got attacked by a\nmonster in one of the tunnels,\nand barely made it out alive.","我的哥哥以前\n是在矿山工作的。\n他被矿坑深处出现的魔物攻击，\n受了好严重的伤呢。","僕のお兄ちゃんは、\n鉱山で働いてたんだけど\n穴の奥から出てきた魔物にやられて\n大ケガをしたんだ。",
1467,"He tried to fight back using\nhis pickaxe, but it didn't\nwork too well.","他说他用十字镐应战，\n结果一点都不管用。","ツルハシとかで応戦したらしいけど\nぜんぜん歯が立たなかったみたい。",
1468,"Still, he made it!\nAnd that's what really\ncounts, right?","他说能保住一命\n就该庆幸了。","命があっただけで、\nもうけものだって言ってたよ。",
1469,"...But he was the strongest man\nhere. And if the strongest man\nhere can't fight back against\nthe monsters...then who can...?","但哥哥还是我们那里力气最大的人呢...。\n如果连最强壮的人都无法对抗魔物...\n那还能有谁...","お兄ちゃん、力なら町一番だったのに……。",
1471,"I've been playing with Reah.","我在跟蕾雅姐姐玩。","レアお姉ちゃんと遊んでるんだ。",
1472,"Her word games are way\ntoo hard, though. She's\na grown-up, so I wish\nshe'd cut me a break!","蕾雅姐姐\n玩接龙游戏太厉害了。\n他是大人，\n应该要让我一点的才对。","レアお姉ちゃんは、\nしりとりが強すぎだよ。\n大人なんだから、\nちょっとは手加減してほしいよね。",
1474,"I've been playing with Reah.","我在跟蕾雅姐姐玩。","レアお姉ちゃんと遊んでるんだ。",
1475,"She's really bad at word\ngames. She can only beat\npeople when she cheats,\njust like my brother!","蕾雅姐姐\n玩接龙玩得好差劲哦。\n除非像我哥哥一样作弊，\n不然她是赢不了的。","レアお姉ちゃんは、\nしりとりは案外弱いよね。\nうちのお兄ちゃんみたいな\nズルをしない分だけ、立派だけど。",
1477,"I've been playing with Reah.","我在跟蕾雅姐姐玩。","レアお姉ちゃんと遊んでるんだ。",
1478,"She's really good at\nrock-paper-scissors.\nShe should just let me\nwin every once in a while!","蕾雅姐姐、\n猜拳太厉害了。\n她是大人，\n应该让我一点的。","レアお姉ちゃんは、\nジャンケンが強すぎだよ。\n大人なんだから、\nちょっとは手加減してほしいよね。",
1480,"I've been playing with Reah.","我在跟蕾雅姐姐玩。","レアお姉ちゃんと遊んでるんだ。",
1481,"She's really bad at rock-\npaper-scissors. She can\nonly beat me when she\ncheats, like my brother!","蕾雅姐姐\n猜拳好弱哦。\n除非像我哥哥一样作弊，\n不然她是赢不了的。","レアお姉ちゃんは、\nジャンケンは案外弱いよね。\nうちのお兄ちゃんみたいな\nズルをしない分だけ、立派だけど。",
1484,"Before the monsters showed up,\nwe used to always play under\nthe huge tree in the plains...\nbut we can't do that now.","魔物到处出没之前，\n原野北边的那棵大树底下，\n本来是我们大家游玩的地方...。","魔物がうろつく前は、\n野原の北にある大きな樹の下が\nみんなの遊び場だったんだけど……。",
1486,"The grownups won't let\nus go outside the city\nwalls anymore.","大人叫我们不可以出去外面，\n所以最近就没有去了。","大人たちが町から出してくれないから\n最近、行ってないんだ。",
1487,"If I could just climb that\ntree ONE TIME, I'd never\nneed to climb another one\never again!","成功爬上那棵树的人，\n对其他的树根本就不会放在眼里。","あの木で一度、木登りをしたら\nもう、他の木なんてメじゃないよ。",
1490,"My grandpa often tells me\nEsterian fairy tales.","我爷爷常常告诉我\n艾斯塔里亚\n以前的各种传说哦。","オレのじいちゃんは\nエステリアのお伽話を\nよくしてくれるんだ。",
1491,"My favorite one is the one\nabout the silver sword used\nto defeat the army of monsters\na long time ago.","其中我最喜欢听的，就是很久以前\n打败魔物军团的那个\n『银色之剑』的故事。","いちばん好きなのは、大昔\n魔物の軍団をやっつけたっていう\n『銀色の剣』の話だな。",
1493,"Grandpa says the silver sword\nis still hidden somewhere in\nthis land, too!","我爷爷说\n银色之剑就沉眠在\n这个国家的某个地方呢。","じいちゃんが言うには、\n銀色の剣が、この国のどこかに\n眠り続けているんだって。",
1494,"Man, if we had that, I'll\nbet we could totally whip\nthose monsters real good.\nIt would be awesome!","有那把剑的话，\n就可以把魔物一刀两断了。\n如果传说是真的就好了。","それさえあれば\n魔物だってまっぷたつさ。\n本当にあればいいのになぁ。",
1496,"Grandpa says the silver sword\nis still hidden somewhere in\nthis land, too!","我爷爷说\n银色之剑就沉眠在\n这个国家的某个地方呢。","じいちゃんが言うには、\n銀色の剣が、この国のどこかに\n眠り続けているんだって。",
1498,"Man, if we had that, I'll\nbet we could totally whip\nthose monsters real good.\nIt would be awesome!","有那把剑的话，\n就可以把魔物一刀两断了。\n如果传说是真的就好了。","それさえあれば\n魔物だってまっぷたつさ。\n本当にあればいいのになぁ。",
1499,"Whoa, is that the\nsame sword from\nthe story?!","咦！这就是传说的那把剑？","えっ！　これが、その剣なの？",
1500,"...COOOOOOL! So does that\nmean you're gonna get rid\nof the monsters?!","...砾害<1--。\n这么说，大哥哥\n你有办法打倒魔物啰？","……すっげ>1―<1―<1―っ。\nじゃあ、兄ちゃんなら、\n魔物なんかやっつけちゃえるんだね？",
1501,"Stupid monsters...\nGo get 'em, man!","你可以把魔物劈成两半对吧！","魔物なんか、まっぷたつだよねっ！",
