95,"Relic said to have\nguarded Zepik Village.\nIts sound is calming.","塞皮克村自古流传下来的宝物。\n据说一直保护着村子远离灾厄。\n振动时会发出清凉的响声。","",
96,"A silver harmonica\nwith a vibrant sound.\nSparkles majestically.","能发出美丽音色的\n白银制成的旧口琴。\n散发着纯白的光辉。","",
97,"Statue of an ancient\ndragon. Grants its\nbearer peace of mind.","以古代的翼龙为模形的青铜像\n具有消去持有者的存在气息的\n不思议的能力。","",
98,"A short magic wand.\nHas a design similar\nto Sara's Crystal.","魔导师可携带的短杖。\n看来与莎拉赠与的水晶\n出自同样的设计。","",
99,"An ancient monocle.\nThe lens seems to be\nin perfect condition.","看来使用已久、只剩一个镜片\n的老旧眼镜。似乎是用来阅读\n书籍，镜片本身没有度数。","",
100,"Heirloom of the Gemma\nfamily. Shines with a\npale and frigid light.","洁玛家代代相传下来的除魔的\n护身符。凛冽的青白色光辉与\n微微的冷气附着其上。","",
101,"A ruby set in gold.\nIts condition is\nvirtually flawless.","有黄金装饰的大颗红宝石。\n保存状态良好，珠子表面\n看不到明显的瑕疵。","",
102,"Sapphire-encrusted\nring inscribed with a\nmessage from its giver.","镶着蓝色宝石的戒指。\n内面似乎刻有赠送者的\n讯息。","",
103,"Gold necklace adorned\nwith countless small\nrubies and patterns.","黄金项链。镶嵌着许多\n小颗的红宝石。上面有\n凌乱的刮痕。","",
104,"Beautiful golden vase.\nHas a hole for some\nvariety of ornament.","纯金制的豪华台座。\n凹陷处可用来放置球体，\n但是用途不明。","",
105,"Medicine made from the\nRed Digitalis plant.\nHeals mind and body.","用红色赤毛地黄叶子熬制\n的药水。具有迅速回复\n身心不调的功能。","",
106,"Magic wing. Warps the\nuser to Minea. Some\nareas seal its power.","翅膀形状的魔法护身符。\n可瞬间跳跃到米内亚城镇。\n在强大结界下就无法使用。","",
107,"Ordinary iron hammer.\nFairly heavy. Could be\nused to break stone.","随处可见的铁制锤子。\n由于锤子本身很重，\n所以被用来敲碎岩石。","",
108,"Mirror that can freeze\na single moment. Will\nbreak with overuse.","可使映照的光景一时间静止。\n因为本身耐久性方面的极限，\n使用几次就会坏掉。","",
109,"Stone mask with inset\njade. Hides enemies,\nbut reveals secrets.","镶有翡翠的石头面具。\n戴上后会看不见有生命的物体，\n相对的，可以看见隐藏的渠道。","",
110,"Necklace of luminous\nblue crystal. Able to\nnullify evil traps.","以发出青色光辉的矿石打造的首\n饰。隐藏着强力的破邪力量，可\n以让邪恶的机关无效化。","",
111,"Potion blessed by a\npriest. Gives insight\non defeated enemies.","伟大的传道师调配出来的\n药水。可视战斗经验而\n得到相应的魔物的知识。","",
112,"Paper with several\nlines of an unreadable\nlanguage written on it.","一张纸上写着数行\n无法阅读的文章。","",
113,"Adol","亚特鲁","",
114,"Ayla","爱拉","",
115,"Doctor Bludo","布鲁多医生","",
116,"Slaff","斯拉夫","",
117,"Doctor Klaus","克拉杰医生","",
118,"Sara","莎拉","",
119,"Reah","蕾雅","",
120,"Danny","达尼","",
121,"Old Man George","老人凯欧鲁古","",
122,"Feena","菲娜","",
123,"Luta Gemma","卢达·洁玛","",
124,"Dogi","多奇","",
125,"Goban","古邦","",
126,"Jeba","洁瓦","",
127,"Raba","拉巴","",
128,"Mayor Robels","罗贝鲁斯村长","",
129,"Ricardo","里卡鲁多","",
130,"Cezar","施杰鲁","",
131,"Miner Doug","矿工达古","",
132,"Chest","契斯特","",
133,"Theodore","赛欧多亚","",
134,"Bron","布隆恩","",
135,"Old Man Mash","老人马休","",
136,"Kain","凯因","",
137,"Karin","卡林","",
138,"Rosetty","洛赛提","",
139,"Dios","迪欧斯","",
140,"Pim","皮姆","",
141,"Lisa","莉莎","",
142,"Orman","欧曼","",
143,"Donis","多尼斯","",
144,"Garreck","盖雷克","",
145,"Iris","爱莉丝","",
146,"Lugan the Thief","盗贼路根","",
147,"Morgan the Thief","盗贼摩根","",
148,"Old Man Pablo","老人帕布洛","",
149,"Nikki the Dancer","舞娘妮可","",
150,"Cheryl","雪莉露","",
151,"Fisherman Betelo","渔夫派特洛","",
152,"Fran","芙兰","",
153,"Arcia","爱西亚","",
154,"Marco","马可","",
155,"Gerald","杰拉多","",
156,"Stephan","史蒂芬","",
157,"Jacob","杰柯布","",
158,"Drake","多雷克","",
159,"Granny Daria","妲莉亚奶奶","",
160,"Old Man Pastol","老人帕斯托尔","",
161,"Mason the Trader","商人梅森","",
162,"Sylvia","希露碧亚","",
163,"Torrance","特朗斯","",
164,"Rebecca","蕾蓓卡","",
165,"Prim","普丽姆","",
166,"Archelle","阿谢鲁","",
167,"Johann","约翰","",
168,"Lucca","路卡","",
169,"Julius","尤里乌斯","",
170,"Cornell","柯涅尔","",
171,"Hans","汉斯","",
172,"Haystack","海斯塔克","",
173,"Boss Bangoa","邦可亚老板","",
174,"Fana","法娜","",
175,"Aurora","欧萝拉","",
176,"Old Man Franz","老人弗朗兹","",
177,"Tabitha","塔碧莎","",
178,"Buck","巴克","",
179,"Freddy","弗雷迪","",
180,"Martha","玛莎","",
181,"Charme","夏露姆","",
182,"Old Man Betel","老人贝特尔","",
183,"Lydia","莉迪亚","",
184,"Pamela","帕美拉","",
185,"Mayor Marcel","镇长马鲁塞尔","",
186,"Ephy","爱琵","",
187,"Charlotte","夏萝特","",
188,"Old Man Harrison","老人哈里森","",
189,"Old Man Lahan","老人拉汉","",
190,"Old Man Cronen","老人克拉涅","",
191,"Old Man Corvo","老人柯拉柏","",
192,"Granny Tohbe","托蓓奶奶","",
193,"Granny Lucia","露奇亚奶奶","",
194,"Granny Soya","索雅奶奶","",
195,"Elbert","艾尔巴特","",
196,"Clive","克莱布","",
197,"Palma","帕尔玛","",
198,"Demi","德美","",
199,"Linda","琳达","",
200,"Mark","马克","",
201,"Granny Edda","爱妲奶奶","",
202,"Orbus","欧鲁巴斯","",
203,"Butterfly","蝴蝶","",
204,"Cujo","小库","",
205,"Bishamon","毕虾蒙","",
206,"Cancer","卡萨","",
207,"UbuBubu","多米","",
208,"Seagull","卡莫美","",
209,"Mimic","米米克","",
210,"Dark Fact","达尔克·法克特","",
211,"**************************","*************","",
212,"Eh...?","啊...？","",
213,"Whoa... Was that you?","什么...是你啊？","",
214,"Huh? Whoa... Was that you?","什么...是你做的吗？","",
215,"Ahh, busy busy busy...","啊，好忙，好忙...","",
216,"C'mon, stop fooling!","...请不要恶作剧。","",
217,"Was that...the mirror?!","这是...镜子的力量啊。","",
218,"Huh?","啊呀-？","",
219,"Oh, dear...","啊，糟糕糟糕...","",
221,"Um... What was that...?","啊...刚刚的是...？","",
222,"Hmm? Did you do that?","嗯？是你做的吗？","",
223,"Hey... What are you doing?","喂...你到底想做什么？。","",
224,"That was pointless.","不要这样子浪费使用。","",
225,"Ooh, I want one!","哦，你拥有很罕见的东西哦？","",
226,"Was...that you?","刚才那是...你吗？","",
227,"(hic) ...Whazzat?","嗝...干什么...？","",
228,"Ugh... I drank too much...","唔~酒喝过量了吗？","",
229,"Oh, man, oh, man...","啊...糟糕糟糕...。","",
230,"...Huh?","...啊？","",
231,"My head...","眼花了...","",
232,"Zzzzz...","呼噜噜-呼噜噜-...","",
233,"Hmmm...?","啥么...？","",
234,"Zzzz...","呼噜噜...","",
235,"Eh...?","咦...？","",
236,"Hey, stop that! It's rude!","喂喂...别吓人。","",
237,"What are you doing?!","你到底想干什么？","",
238,"A little eager, are we?","嘻嘻...那么快就使用啦？","",
239,"That's odd...","好奇怪...？","",
240,"Mm?","嗯...？","",
241,"Whaa...?","哇啊...？","",
242,"That was creepy...","刚才的气息是...？","",
243,"Eh...?","啊...？","",
244,"Have the demons come?!","「他」出现了吗！？","",
245,"What an ominous feeling...","什么...刚刚的气息是？","",
246,"Zzzz...","Zzzz...","",
247,"What in the world...?","做...做什么？","",
248,"Wha...?","咦...？","",
249,"What the...?","什么啊...？","",
250,"Am I seeing things...?","是我多心了吗...？","",
251,"What...was that...?","刚才的是...什么...？","",
252,"Huh?!","哇啊！？","",
253,"That was strange...","啊...奇怪了...？","",
254,"Hmmmm?","嗯？","",
255,"Wha...what was that...?","什、什么...？","",
256,"Huh...?","啊呀...？","",
257,"Maybe I'm getting old...","我是不是年纪大了...？","",
258,"Wh-what's wrong...?","你们想做什么...？","",
259,"Whoa...!","哇啊啊...！","",
260,"Oh, my...","啊...？","",
261,"What happened...?","...发生什么事了？","",
262,"I must be seeing things...","是我过敏了吗...","",
263,"Eeeek...!","呀嗯...！","",
264,"Whoa...","喔唷喔唷...","",
265,"Ehh?","咦-？","",
266,"How peculiar...","奇怪了...？","",
267,"Wha--?","什么啊...？","",
268,"I need some sleep...","...是我疲劳过度了吗？","",
269,"Wah!","哇...！","",
270,"Eep...","哦哦...","",
271,"Whoa-whoa-whoa!","唉唷...！","",
272,"Hmm? What was that?!","啊...是什么呢？","",
273,"Eek!","呀啊...！","",
274,"Oh, my... The mirror's...","啊...这是镜子的...","",
275,"How very odd...","好奇怪...？","",
276,"What happened...?!","怎么搞的啊...！","",
277,"What was that?","刚才那个是...什么？","",
278,"Am I seeing things...?","是我多心了吗...？","",
279,"Oh, no... I'm scared...","讨厌...好可怕...","",
280,"Hmmm...?","啊...？","",
281,"???","？？？","",
282,"Oh, dear...","唉呀唉呀...？","",
283,"What the heck...?","这究竟是...？","",
284,"Wh-what is that?!","到底是什么啊！？","",
285,"...Eh?","...啊？","",
286,"What could that have been?","刚才那是什么...？","",
287,"Aieeee!","哇哇哇...！","",
288,"What was...?","刚才那个是什么啊？","",
289,"Hmmm... This is...","嗯，这个是...","",
290,"What could it be?","...是什么呢？","",
291,"...What was that...?","啊...刚才的是...？","",
292,"We're doomed! DOOMED!","见鬼啦~！","",
293,"What the hell?!","发生什么事了！？","",
294,"Aieeeee!?","呜哇...！？","",
295,"Aaaaahhh!?","呀啊啊！？","",
296,"Am I...seeing things?","一定是我的错觉...。","",
297,"What could that have been?","刚才那是什么...？","",
298,"Ack?!","哇哦...！？","",
299,"How annoying...","...吵死人了。","",
300,"*Sizzle*","泼刺泼刺...","",
301,"*Pitter-patter*","啪啪啪啪...","",
302,"Woof! Woof!","汪？","",
303,"Squawk?!","咕咕！？","",
304,"*Burble-burble*","咕噜噜...","",
305,"Meow?","喵喵？","",
306,"Graaawk?","喵？","",
307,"...","......","",
308,"Well, that was...a thing.","无聊的娱乐到此结束...","",
309,"Where is he...?","你在哪里...？","",
310,"Adol? Where did you go?!","亚特鲁...你在哪里...？","",
311,"...","......","",
312,"I'm scared...","好可怕...","",
313,"Ahh...","啊...","",
314,"He'll be here...I know it!","他...\n一定会来的。","",
315,"...","......","",
316,"I... I...","我...我...","",
317,"Ohh...I'm so scared...","...讨厌...好可怕...","",
318,"Time...stopped...?","时间...停止了吗？","",
319,"...Zzzz...","...呼...呼...","",
320,"Adol, what's wrong?","亚特鲁是怎么了呢？","",
321,"Didn't see THAT coming!","...请不要恶作剧。","",
322,"My stars...!","...是我心理作用吗...？","",
323,"Residence","民宅","",
324,"Barbado Port","巴尔巴多港街道","",
325,"Bludo's Clinic","布鲁多的医院","",
326,"Militia HQ","自卫队的办公室","",
327,"Militia Armory","自卫队的武器库","",
328,"Bar","酒馆","",
329,"Town of Minea","米内亚街道","",
330,"Sara's Fortunes","占卜师莎拉的店","",
331,"Rosetty's Weaponry","洛赛提武器店","",
332,"Dios' Armory","迪欧斯防具店","",
333,"Klaus' Clinic","克拉杰医院","",
334,"Orman's Spirits","欧曼的酒馆","",
335,"Pim's Pawn","皮姆的交换所","",
336,"Zepik Village","塞皮克村","",
337,"Mayor's Home","村长的家","",
338,"Jeba's Home","洁瓦的家","",
339,"Luta's Home","卢达的家","",
340,"Thieves' Den","盗贼碉堡","",
341,"Plains","草原","",
342,"Roda Tree","萝妲之树","",
343,"Abandoned Mine","废矿坑","",
344,"Shrine","神殿","",
345,"Shrine B1","第1层","",
346,"Shrine B2","第2层","",
347,"Shrine B3","第3层","",
348,"Darm Tower","达姆之塔","",
349,"Prison","地牢","",
350,"Rado's Annex","拉多之塔","",
351,"Test Map","测试地图","",
352,"Volume Hadal","哈达尔之章","",
353,"Volume Tovah","拖霸之章","",
354,"Volume Dabbie","达比之章","",
355,"Volume Mesa","梅撒之章","",
356,"Volume Gemma","洁玛之章","",
357,"Volume Fact","法克特之章","",
358," has\nbeen obtained.","\n得手。","",
359," has\nbeen purchased.","\n买下来了。","",
360," has\nbeen purchased.","\n买下来试试看。","",
361," has\nbeen found.","\n发现。","",
362," has\nbeen borrowed.","\n借到了。","",
363," has\nbeen given.","\n寄管了。","",
364," has\nbeen reobtained.","\n取回来了。","",
365," has\nbeen bestowed.","\n保管了。","",
366," has\nbeen received.","\n收到了。","",
367," has\nbeen sold for#02\n1200 Gold.","","",
368," has\nbeen sold for#02\n500 Gold.","","",
369," has\nbeen sold for#02\n2000 Gold.","","",
370," has\nbeen sold for#02\n1320 Gold.","","",
371," has\nbeen sold for#02\n550 Gold.","","",
372," has\nbeen sold for#02\n2200 Gold.","","",
373," was\nfound, but Adol\nalready had it.\nHe left it behind.","已经有了。\n所以就跳过不买了。","",
374,"The ring dug into Adol's\nfinger, causing sharp pain.\nAnd it wouldn't come off!","伴随着刺痛的感觉，戒指\n紧紧卡住指头，再也无法取下。","",
375,"Adol drank the potion, and\nfelt more deeply aware of\nthe threats around him.","不思议的知觉力到手。\n一边显示状态资料一边战斗吧。","",
376,"A key made of bronze.\nFits neatly into the\npalm of the hand.","以青铜制造的小钥匙。\n正好一个巴掌大。","",
377,"A heavy key made of\niron. Slightly rusted.","沉甸甸的铁制钥匙。\n上面有一点儿生锈。","",
378,"Made of finely-worked\ngold, with a ruby setting.\nThe end is twisted.","黄金与红宝石装饰的钥匙。\n插入的部份已扭曲。","",
379,"Made of fine, carved\nivory, crafted with\ndelicate workmanship.","由上好的象牙磨制而成的钥匙。\n上面有细致的雕刻。","",
380,"Made of fine, green\nmarble. The end splits\ninto a trident-like shape.","翡翠色的大理石打造而成的钥匙。\n尖端分成三叉形状。","",
381,"Made from a pale mineral.\nEngraved with the same\ncrest as the shrine door.","由青白色矿石做成的钥匙。\n上面刻有与神殿之门的雕刻\n一样的花纹。","",
382,"The heart of the crystal\nshines like a star in the\nnight sky.","水晶的中心部份\n像星星一样闪亮。","",
383,"The sculpted creature's\ncrimson eyes glitter with\nan eerie light.","翼龙的红色眼瞳\n隐隐发光。","",
384,"Adol gripped the handle\nand chanted, 'Accio Books of\nYs,' but nothing happened.","尝试性地握住把柄部份挥了两下，\n并没有发生什么特殊的反应。","",
385,"The sapphire at the center\nemits a divine sparkle.","中心大颗的青玉\n绽放着神圣的光辉。","",
386,"It's a large Esterian ruby.\nIt looks pretty valuable.\nBetter put it away!","艾斯塔里亚产的大颗红宝石。\n看来应该很值钱。","",
387,"A beautiful golden vase.\nIt's too heavy to carry\nwith only one hand.","纯金制的豪华台座。\n重到一只手都无法举起来。","",
388,"Doesn't look noteworthy.\nProbably not solid gold.","重量并不如预期。\n看来不是纯金制的了。","",
389,"The words, 'From Donis,\nWith Love' are inscribed on\nthe inner edge of the ring.","戒指的内面\n刻着『来自多尼斯的爱』\n......一段文字。","",
390,"With the mask on, all color\nis drained from sight, but\nother things are visible...","透过面具看出去的风景\n显得色彩极为暗淡。","",
391,"The blue gem at the center\nemits a very pure light.","中心的青色宝石\n绽放着清澈的光芒。","",
392,"A sturdy hammer. Looks\nlike it could break\nanything.","看起来极其坚硬的大锤。\n好像是专门用来破坏某种东西。","",
393,"It has several lines of\nsome archaic language\nwritten on it.","好几行形状不思议的\n古代文字。","",
394,"Adol's strength is\nreturning.","体力渐渐回复中...","",
395,"It's locked.","是锁死的。","",
396,"The chest is empty.","箱子空空如也。","",
397,"Cancel","什么都不买","",
398,"Buy","购买","",
399,"Cancel","不买","",
400,"Don't sell anything","一样也不卖","",
401,"Sell","卖","",
402,"Don't sell","不卖","",
403,"Leave","不讲话了","",
404,"Stop shopping","不买东西了","",
405,"Main Menu","主选单","",
406,"Yes","好","",
407,"No","不","",
408,"Leave","出去外面","",
409,"Quit","算了","",
410,"What will you do?","要怎么做呢？","",
412,"Ah, good. You're awake.","哦哦，你醒过来啦。","",
413,"Don't strain yourself,\nnow. Your body is covered\nin bruises.","不要太勉强自己啦。\n你可是浑身是伤呢。","",
414,"So? You still hurting\nanywhere?","怎么样？\n有没有哪里特别痛的？","",
415,"Adol checked himself over.\n...There was some pain,\nbut nothing debilitating.","亚特鲁摸了一下身体。\n...痛是痛，不过\n还不到不能动弹的程度。","",
416,"Get some rest. You're in\na clinic at Barbado Port.","你放心吧。\n这里是巴尔巴多港的医院。","",
417,"...Hey, Dad! Is the\nstranger awake yet?","...老爹！\n他醒来了吗？","",
418,"Ah, Slaff, you're early.\nHow did the meeting go?","哦，斯拉夫，来这么快啊。\n自卫队的会开得怎么样了？","",
419,"Same as always.\nNo real progress.","还不是老样子。\n什么进展都没有。","",
420,"Well, the patient's\nonly just awoken.","他呀，是刚刚\n才醒过来的哦。","",
421,"Glad to see you back among\nthe living!","你能够恢复意识真是太好了！","",
422,"Ah, yes, where are my\nmanners? My name is Bludo.\nI own and operate this clinic.","对了，还没有自我介绍。\n我的名字叫布鲁多。\n这所医院的主人。","",
423,"This is my son, Slaff. He\nfound you collapsed on the\nbeach, and brought you here.","这是我儿子斯拉夫。\n你昏倒在海滩附近的森林，\n是他把你抬来这里的哦。","",
424,"We drove off the Rheboll\nthat attacked you. It was\na real close call.","我们已经把那些\n攻击你的魔物赶跑了。\n...当时情况真的很危险。","",
425,"Adol told Slaff his name,\nand expressed his gratitude.","亚特鲁向斯拉夫道谢，\n并告知自己的名字。","",
426,"Adol, eh? Good name. Don't\nrecognize you, though...\nWhere are you from?","亚特鲁吗...好名字。\n你看来不像本地人，是从哪儿来的啊？","",
427,"Adol explained that he\njourneyed from Promalock\nto Esteria by boat.","亚特鲁告诉布鲁多等人，\n自己是从普罗玛洛克港乘小船\n来到艾斯塔里亚。","",
428,"My word... You came\nfrom overseas?!","什么...你是从外面来的吗！","",
429,"Amazing... You're the\nfirst man I know of to\nget past the Stormwall.","这真是...太惊奇了。\n外面居然有人能够越过\n『岚之结界』过来这里...","",
430,"What do you two think\nyou're doing?!","你们两个在干什么！？","",
431,"Uh-oh, here she comes...\nWatch out, boy, she'll\nchew you up!","唉呀，啰唆的护士大人\n过来了...","",
432,"I'll chew YOU up, Slaff,\nif you keep making\ncomments like that!","哼！\n居然敢讲我啰唆？\n真受不了你们...","",
433,"The man's wounded, you\nknow. Shouldn't you leave\nhim be? He needs his rest!","斯拉夫，他是受伤的人吧？\n你们应该让他好好的休息\n不是吗！","",
434,"That's my Ayla, always\nkeeping us in check. You\nmake a good point, my dear!","是，我太粗心了。","",
435,"Yeah, okay. I'll stop\ntalking his ear off.","那么今天就到此为止吧。","",
436,"Rest up, Adol. But know\nthis: I'm not done with\nyou yet!","总之你先好好静养一阵子。\n我们还会再来的。","",
438,"Under the clinic's care,\nAdol recovered quickly.","亚特鲁接受细心的照料，\n 一天一天的好起来。","",
440,"Several days later...","然后经过数日...","",
441,"Good morning, Adol. You seem to be in\ntip-top shape now!","哦，亚特鲁。\n你已经可以下床啦？","",
442,"Still, you should probably take it easy\nfor a bit. Just in case.","你应该躺在床上好好休养的。","",
443,"...Well...","唉呀，可以了。","",
444,"I suppose a walk around town could do\nyou some good. Just don't overexert\nyourself!","到街上散散步也没什么，\n适度运动对身体是有益的。","",
445,"For a boy your age to have slept so\nsoundly, you must have quite a story\nto tell...","况且以他这个年纪的少年来说，\n要他整天躺在床上不动，\n才是残酷的要求呢。","",
446,"Adol, the #02portside warehouse#00 has become\nhome base for the town's militia.","...亚特鲁，#02港口仓库#00是\n自卫队的聚会场所。","",
447,"Slaff should be there. He can answer\nany questions you might have.","斯拉夫应该在那里。有什么事不懂的\n你可以去找他了解一下。","",
448,"Just be careful not to do too much,\ntoo soon!","注意啊，不能太勉强自己身体啊。","",
450,"Listen, Adol. There are monsters outside\ntown, so DON'T PUSH YOUR LUCK, okay?","亚特鲁。\n城外有魔物出没很危险的。\n你要小心一点啊。","",
