360," has\nbeen purchased.","\n买下来试试看。"
361," has\nbeen found.","\n找到了。"
362," has\nbeen borrowed.","\n借到了。"
363," has\nbeen given.","\n被交托了。"
364," has\nbeen reobtained.","\n取回来了。"
365," has\nbeen bestowed.","\n被授予了。"
366," has\nbeen received.","\n收到了。"
367," has\nbeen sold for#02\n1200 Gold.","\n以#021200>4Gold#00>4的价格卖掉了。"
368," has\nbeen sold for#02\n500 Gold.","\n以#02500>4Gold#00>4的价格卖掉了。"
369," has\nbeen sold for#02\n2000 Gold.","\n以#022000>4Gold#00>4的价格卖掉了。"
370," has\nbeen sold for#02\n1320 Gold.","\n以#021320>4Gold#00>4的价格卖掉了。"
371," has\nbeen sold for#02\n550 Gold.","\n以#02550>4Gold#00>4的价格卖掉了。"
372," has\nbeen sold for#02\n2200 Gold.","\n以#022200>4Gold#00>4的价格卖掉了。"
373," was\nfound, but Adol\nalready had it.\nHe left it behind.","已经有了。\n所以就不拿了。"
374,"The ring dug into Adol's\nfinger, causing sharp pain.\nAnd it wouldn't come off!","伴随着一阵刺痛，\n戒指紧紧卡住手指，\n怎么也无法取下。"
375,"Adol drank the potion, and\nfelt more deeply aware of\nthe threats around him.","获得了一种不可思议的感知能力。\n一边显示状态信息一边战斗吧。"
376,"A key made of bronze.\nFits neatly into the\npalm of the hand.","用青铜打造的小钥匙。\n能完全握在手掌中。"
377,"A heavy key made of\niron. Slightly rusted.","沉甸甸的铁制钥匙。\n略微有一点儿生锈。"
378,"Made of finely-worked\ngold, with a ruby setting.\nThe end is twisted.","镶有黄金与红宝石的钥匙。\n插入的部分是扭曲的。"
379,"Made of fine, carved\nivory, crafted with\ndelicate workmanship.","由上等的象牙雕刻而成的钥匙。\n上面有着做工精细的雕刻。"
380,"Made of fine, green\nmarble. The end splits\ninto a trident-like shape.","用翠绿色大理石制成的钥匙。\n钥匙的尖端分成三叉形状。"
381,"Made from a pale mineral.\nEngraved with the same\ncrest as the shrine door.","用青白色矿石制成的钥匙。\n上面刻有与神殿大门上一样的纹章。"
382,"The heart of the crystal\nshines like a star in the\nnight sky.","水晶的中心部分\n像星星一样闪耀着。"
383,"The sculpted creature's\ncrimson eyes glitter with\nan eerie light.",翼龙的红色眼瞳隐隐发光。
384,"Adol gripped the handle\nand chanted, 'Accio Books of\nYs,' but nothing happened.","试着握住把柄挥了下，\n没什么特别的反应。"
385,"The sapphire at the center\nemits a divine sparkle.","中心大颗的蓝玉\n绽放着神圣的光辉。"
386,"It's a large Esterian ruby.\nIt looks pretty valuable.\nBetter put it away!","艾斯塔里亚产的大颗红宝石。\n看起来价值不菲。"
387,"A beautiful golden vase.\nIt's too heavy to carry\nwith only one hand.","纯金打造的豪华台座。\n重到一只手拿不动。"
388,"Doesn't look noteworthy.\nProbably not solid gold.","没有看上去那么重。\n看来不是纯金制成的。"
389,"The words, 'From Donis,\nWith Love' are inscribed on\nthe inner edge of the ring.","戒指的内侧刻着\n『来自多尼斯的爱』\n......这么一段文字。"
390,"With the mask on, all color\nis drained from sight, but\nother things are visible...","透过面具看出去的景象\n色彩极为暗淡。"
391,"The blue gem at the center\nemits a very pure light.","中心的蓝色宝石\n绽放着纯净的光芒。"
392,"A sturdy hammer. Looks\nlike it could break\nanything.","看起来极其坚硬的大锤。\n好像是用来破坏某种东西的。"
393,"It has several lines of\nsome archaic language\nwritten on it.",写有几行形状奇特的古代文字。
394,"Adol's strength is\nreturning.",体力渐渐恢复中……
395,It's locked.,被锁住了。
396,The chest is empty.,箱子里空空如也。
397,Cancel,什么都不买
398,Buy,购买
399,Cancel,不买
400,Don't sell anything,什么都不卖
