79,"A holy ring. Purifies\nand restores the body\nto bring peace.","被给予了神圣祝福的戒指。\n即使在被邪气污染的地方，\n它也能带来治愈和安宁。"
80,"Bloody-patterned ring\nthat taints and slowly\nkills its wearer.","让配戴者染上邪气，\n毁灭身心的恐怖戒指。\n闪烁着可怕的不祥光芒。"
81,"A leather-bound book.\nWritten in a strange,\nunreadable language.","饰有精美花纹的革面古文书。\n用失传的古文字书写而成，\n因此无法阅读。"
82,"A leather-bound book.\nWritten in a strange,\nunreadable language.","饰有精美花纹的革面古文书。\n用失传的古文字书写而成，\n因此无法阅读。"
83,"A leather-bound book.\nWritten in a strange,\nunreadable language.","饰有精美花纹的革面古文书。\n用失传的古文字书写而成，\n因此无法阅读。"
84,"A leather-bound book.\nWritten in a strange,\nunreadable language.","饰有精美花纹的革面古文书。\n用失传的古文字书写而成，\n因此无法阅读。"
85,"A leather-bound book.\nWritten in a strange,\nunreadable language.","饰有精美花纹的革面古文书。\n用失传的古文字书写而成，\n因此无法阅读。"
86,"A leather-bound book.\nWritten in a strange,\nunreadable language.","饰有精美花纹的革面古文书。\n用失传的古文字书写而成，\n因此无法阅读。"
87,"A master key made of\nbronze. Will open any\ntreasure chest.","用青铜打造的万能钥匙。\n能打开同一种类宝箱上的\n所有的锁。"
88,"A poorly-made rusty\niron key. Opens the\nprison gates.","做工粗糙、沉甸甸的铁钥匙。\n有些地方已略微生锈。\n可用来打开地牢的门。"
89,"A gorgeous key made of\ncrafted ruby and gold,\nwith a complex design.","镶有红宝石与黄金装饰的\n精美钥匙。插入的部分\n为弯曲复杂的形状。"
90,"A fine ivory key\nfashioned from tiny,\ninterlocking shapes.","用淡黄色的象牙制成的钥匙。\n精心雕刻有精致的交织纹饰。"
91,"A key of brilliantly\ndesigned green marble.\nShaped like a trident.","有翠绿色鲜艳花纹装饰的\n大理石钥匙。光泽艳丽，\n尖端为类似三叉枪的形状。"
92,"A key of shining blue\ncrystal, bearing a\nfamiliar-looking crest.","用闪亮的青色矿石制成的钥匙。\n刻有艾斯塔利亚的遗迹中常见的\n不可思议的纹章。"
93,"A luminous crystal\nwith an exotic base.\nSparkles in the light.","用奇特的装饰器具固定着的\n璀璨的大水晶。光的照射下，\n中心像无数的星星一样闪耀。"
94,"Seed of an ancient\ntree, with a flavor\nsaid to rival all else.","传说中的树木的种子。\n美味的果肉部分，被认为\n是任何食物都无法比拟的。"
95,"Relic said to have\nguarded Zepik Village.\nIts sound is calming.","塞皮克村自古流传下来的宝物。\n据说它能保护村子远离灾厄，\n摇动时会发出清冽的响声。"
96,"A silver harmonica\nwith a vibrant sound.\nSparkles majestically.","能发出优美的音色，\n白银制成的旧口琴。\n散发着纯白的光辉。"
97,"Statue of an ancient\ndragon. Grants its\nbearer peace of mind.","以古代翼龙为模形的青铜像。\n潜藏着消除持有者气息的\n不可思议的能力。"
98,"A short magic wand.\nHas a design similar\nto Sara's Crystal.","魔道师可携带的短杖。\n与莎拉所赠予的水晶\n拥有相似的设计。"
99,"An ancient monocle.\nThe lens seems to be\nin perfect condition.","使用已久的老旧单片镜。\n似乎是阅读书籍时用的，\n镜片本身没有度数。"
